36.7146 1.45081 1.50758 -0.0567768
36.7196 1.48886 1.50751 -0.018652
36.7246 1.54792 1.50744 0.0404892
36.7296 1.57016 1.50736 0.0627979
36.7346 1.53871 1.50728 0.0314227
36.7396 1.47816 1.50721 -0.0290424
36.7446 1.42645 1.50713 -0.080682
36.7496 1.32144 1.50706 -0.185621
36.7546 1.35687 1.50699 -0.15012
36.7596 1.39012 1.50692 -0.116799
36.7646 1.35774 1.50684 -0.149107
36.7696 1.29182 1.50677 -0.214952
36.7746 1.28959 1.5067 -0.217114
36.7796 1.38474 1.50663 -0.12189
36.7846 1.45255 1.50655 -0.0540056
36.7896 1.34263 1.50648 -0.163855
36.7946 1.47579 1.50641 -0.0306257
36.7996 1.48659 1.50634 -0.0197512
36.8046 1.46222 1.50626 -0.0440435
36.8096 1.43423 1.50619 -0.0719579
36.8146 1.45499 1.50612 -0.0511349
36.8196 1.5377 1.50605 0.0316462
36.8246 1.59033 1.50598 0.0843463
36.8296 1.51687 1.50591 0.0109572
36.8346 1.42673 1.50584 -0.0791085
36.8396 1.45854 1.50577 -0.047226
36.8446 1.4586 1.5057 -0.0471023
36.8496 1.44621 1.50563 -0.0594164
36.8546 1.42198 1.50556 -0.0835831
36.8596 1.39314 1.50549 -0.112351
36.8646 1.41971 1.50542 -0.0857055
36.8696 1.4976 1.50535 -0.00775072
36.8746 1.61381 1.50529 0.108521
36.8796 1.44974 1.50522 -0.055475
36.8846 1.42195 1.50515 -0.0832032
36.8896 1.45988 1.50508 -0.045203
36.8946 1.4655 1.50501 -0.0395097
36.8996 1.43417 1.50494 -0.0707724
36.9046 1.41457 1.50487 -0.0903009
36.9096 1.4285 1.5048 -0.0762946
36.9146 1.40342 1.50474 -0.101312
36.9196 1.44808 1.50467 -0.0565833
36.9246 1.50549 1.5046 0.000888905
36.9296 1.51802 1.50453 0.0134897
36.9346 1.54737 1.50446 0.0429112
36.9396 1.61011 1.50439 0.105718
36.9446 1.617 1.50433 0.112673
36.9496 1.59479 1.50426 0.0905387
36.9546 1.56988 1.50419 0.0656902
36.9596 1.54937 1.50412 0.0452524
36.9646 1.54179 1.50405 0.0377369
36.9696 1.61684 1.50399 0.112851
36.9746 1.69663 1.50391 0.192717
36.9796 1.7302 1.50384 0.226352
36.9846 1.78169 1.50378 0.277916
36.9896 1.87028 1.5037 0.366571
36.9946 1.96915 1.50363 0.465519
36.9996 1.75044 1.50356 0.246872
37.0046 1.58155 1.50349 0.0780506
37.0096 1.52068 1.50342 0.0172529
37.0146 1.49984 1.50335 -0.0035136
37.0196 1.46081 1.50328 -0.0424761
37.0246 1.43827 1.50321 -0.0649436
37.0296 1.54074 1.50314 0.0375993
37.0346 1.64449 1.50308 0.141409
37.0396 1.61987 1.50301 0.116854
37.0446 1.57145 1.50294 0.0685033
37.0496 1.51352 1.50287 0.0106454
37.0546 1.49626 1.5028 -0.00654226
37.0596 1.51327 1.50273 0.0105392
37.0646 1.50454 1.50266 0.00187324
37.0696 1.4793 1.50259 -0.023295
37.0746 1.5486 1.50252 0.0460801
37.0796 1.47619 1.50244 -0.0262462
37.0846 1.42841 1.50237 -0.0739572
37.0896 1.4173 1.50229 -0.084991
37.0946 1.39977 1.50222 -0.102453
37.0996 1.38133 1.50215 -0.120817
37.1046 1.42004 1.50208 -0.0820349
37.1096 1.53605 1.502 0.0340456
37.1146 1.62583 1.50193 0.1239
37.1196 1.55241 1.50186 0.0505525
37.1246 1.5171 1.50178 0.0153247
37.1296 1.54355 1.50171 0.0418419
37.1346 1.55147 1.50164 0.0498374
37.1396 1.55404 1.50156 0.0524777
37.1446 1.58542 1.50149 0.0839287
37.1496 1.52031 1.50142 0.0188958
37.1546 1.41373 1.50134 -0.0876072
37.1596 1.42085 1.50127 -0.0804134
37.1646 1.46558 1.50119 -0.0356083
37.1696 1.44089 1.50111 -0.0602257
37.1746 1.44791 1.50104 -0.0531225
37.1796 1.51231 1.50096 0.0113481
37.1846 1.56239 1.50089 0.0614982
37.1896 1.57213 1.50081 0.071323
37.1946 1.49329 1.50073 -0.00744548
37.1996 1.47965 1.50066 -0.0210035
37.2046 1.61606 1.50058 0.115482
37.2096 1.53717 1.5005 0.0366722
37.2146 1.43912 1.50043 -0.0613022
37.2196 1.45819 1.50035 -0.0421574
37.2246 1.51598 1.50027 0.0157108
37.2296 1.51351 1.5002 0.013317
37.2346 1.47242 1.50012 -0.027696
37.2396 1.4517 1.50004 -0.0483413
37.2446 1.35371 1.49996 -0.146251
37.2496 1.44455 1.49989 -0.0553386
37.2546 1.52994 1.49981 0.0301351
37.2596 1.51086 1.49973 0.0111301
37.2646 1.4769 1.49966 -0.0227578
37.2696 1.50616 1.49958 0.00657593
37.2746 1.46548 1.4995 -0.0340187
37.2796 1.47809 1.49942 -0.0213308
37.2846 1.56339 1.49935 0.0640414
37.2896 1.61477 1.49927 0.115502
37.2946 1.61691 1.4992 0.117714
37.2996 1.59547 1.49912 0.0963504
37.3046 1.57163 1.49904 0.0725928
37.3096 1.54574 1.49896 0.0467759
37.3146 1.52912 1.49889 0.0302365
37.3196 1.41983 1.49881 -0.0789794
37.3246 1.44972 1.49873 -0.0490144
37.3296 1.40024 1.49866 -0.0984252
37.3346 1.34637 1.49858 -0.152215
37.3396 1.3348 1.49851 -0.163716
37.3446 1.35138 1.49844 -0.147055
37.3496 1.38789 1.49836 -0.11047
37.3546 1.46119 1.49828 -0.037093
37.3596 1.48392 1.49821 -0.0142877
37.3646 1.49221 1.49813 -0.00591894
37.3696 1.48873 1.49806 -0.00933009
37.3746 1.47047 1.49798 -0.0275168
37.3796 1.46955 1.49791 -0.0283618
37.3846 1.45495 1.49783 -0.0428814
37.3896 1.37518 1.49776 -0.122584
37.3946 1.4395 1.49769 -0.0581911
37.3996 1.47961 1.49761 -0.0179974
37.4046 1.47764 1.49754 -0.0199032
37.4096 1.40667 1.49746 -0.0907874
37.4146 1.34154 1.49739 -0.155843
37.4196 1.34399 1.49732 -0.153332
37.4246 1.43574 1.49725 -0.0615041
37.4296 1.55915 1.49718 0.0619741
37.4346 1.52894 1.49711 0.0318348
37.4396 1.49434 1.49704 -0.0026971
37.4446 1.49979 1.49697 0.00282596
37.4496 1.46523 1.4969 -0.0316617
37.4546 1.51175 1.49683 0.0149219
37.4596 1.53065 1.49676 0.0338956
37.4646 1.4664 1.49669 -0.0302886
37.4696 1.45529 1.49661 -0.041322
37.4746 1.57438 1.49654 0.0778465
37.4796 1.52583 1.49646 0.029365
37.4846 1.52991 1.4964 0.0335115
37.4896 1.47063 1.49633 -0.0256948
37.4946 1.43852 1.49626 -0.0577392
37.4996 1.44147 1.49619 -0.0547203
37.5046 1.45167 1.49612 -0.0444576
37.5096 1.47251 1.49606 -0.0235491
37.5146 1.53548 1.49599 0.0394876
37.5196 1.54619 1.49592 0.050269
37.5246 1.53412 1.49585 0.0382652
37.5296 1.61293 1.49578 0.117143
37.5346 1.61306 1.49572 0.117335
37.5396 1.55003 1.49565 0.0543737
37.5446 1.48776 1.49558 -0.00782663
37.5496 1.46493 1.49552 -0.0305877
37.5546 1.51746 1.49545 0.0220026
37.5596 1.3521 1.49538 -0.143279
37.5646 1.39696 1.49531 -0.0983521
37.5696 1.4116 1.49525 -0.0836478
37.5746 1.44069 1.49518 -0.0544966
37.5796 1.44334 1.49512 -0.0517713
37.5846 1.46207 1.49505 -0.0329857
37.5896 1.5432 1.49498 0.0482194
37.5946 1.53819 1.49492 0.0432716
